设备大类,device_id,类型,英文名,中文描述,参数(名:类型),PLC节点,交互模式
磨抛机,grinding_polishing_machine,action,set_grinding_time,设置研磨时间,grinding_time:float,研磨时间设置,写设定值
磨抛机,grinding_polishing_machine,action,set_polishing_time,设置抛光时间,polishing_time:float,抛光时间设置,写设定值
磨抛机,grinding_polishing_machine,action,set_polishing_pressure,设置磨抛压力,polishing_pressure:float,磨抛压力设置,写设定值
磨抛机,grinding_polishing_machine,action,set_sample_clamp_force,设置样品夹持力,sample_clamp_force:int,样品夹持力设置,写设定值
磨抛机,grinding_polishing_machine,action,set_polishing_precision,设置磨抛精度,polishing_precision:int,磨抛精度设置,写设定值
磨抛机,grinding_polishing_machine,action,start,启动,,启动触发 / 启动完成,写触发→等完成→复位
磨抛机,grinding_polishing_machine,property,status,设备运行状态,str,设备运行状态,读状态
磨抛机,grinding_polishing_machine,property,fault,故障,bool,故障,读状态
磨抛机,grinding_polishing_machine,property,idle,空闲,bool,空闲,读状态
磨抛机,grinding_polishing_machine,property,device_ready,设备就绪,bool,设备就绪,读状态
磨抛机,grinding_polishing_machine,property,running_completed,运行完成,bool,运行完成,读状态
磨抛机,grinding_polishing_machine,property,fault_code,故障代码,int,故障代码,读状态
切割机,cutting_machine,action,initialize,初始化,,初始化触发 / 初始化完成,写触发→等完成→复位
切割机,cutting_machine,action,set_mode,设置运行模式,mode:str,运行模式设置,写设定值
切割机,cutting_machine,action,set_cutting_speed,设置切割速度,cutting_speed:float,切割速度设置,写设定值
切割机,cutting_machine,action,set_cutting_depth,设置切割深度,cutting_depth:float,切割深度设置,写设定值
切割机,cutting_machine,action,set_feed_rate,设置进给速率,feed_rate:float,进给速率设置,写设定值
切割机,cutting_machine,action,set_cutting_pressure,设置切割压力,cutting_pressure:float,切割压力设置,写设定值
切割机,cutting_machine,action,set_coolant_flow,设置冷却液流量,coolant_flow:float,冷却液流量设置,写设定值
切割机,cutting_machine,action,set_blade_speed,设置刀片转速,blade_speed:float,刀片转速设置,写设定值
切割机,cutting_machine,action,set_cutting_precision,设置切割精度,cutting_precision:int,切割精度设置,写设定值
切割机,cutting_machine,action,start,启动,,启动触发 / 启动完成,写触发→等完成→复位
切割机,cutting_machine,property,status,设备运行状态,str,设备运行状态,读状态
切割机,cutting_machine,property,fault,故障,bool,故障,读状态
切割机,cutting_machine,property,idle,空闲,bool,空闲,读状态
切割机,cutting_machine,property,device_ready,设备就绪,bool,设备就绪,读状态
切割机,cutting_machine,property,running_completed,运行完成,bool,运行完成,读状态
切割机,cutting_machine,property,fault_code,故障代码,int,故障代码,读状态
切片机,microtome,action,initialize,初始化,,初始化触发 / 初始化完成,写触发→等完成→复位
切片机,microtome,action,set_mode,设置运行模式,mode:str,运行模式设置,写设定值
切片机,microtome,action,set_slice_thickness,设置切片厚度,slice_thickness:float,切片厚度设置,写设定值
切片机,microtome,action,set_slice_speed,设置切片速度,slice_speed:float,切片速度设置,写设定值
切片机,microtome,action,set_feed_amount,设置进给量,feed_amount:int,进给量设置,写设定值
切片机,microtome,action,set_tool_holder_angle,设置刀架角度,tool_holder_angle:float,刀架角度设置,写设定值
切片机,microtome,action,set_sample_speed,设置样品转速,sample_speed:float,样品转速设置,写设定值
切片机,microtome,action,set_slice_precision,设置切片精度,slice_precision:int,切片精度设置,写设定值
切片机,microtome,action,set_slicing_count,设置切片数量,slicing_count:int,切片数量设置,写设定值
切片机,microtome,action,start,启动,,启动触发 / 启动完成,写触发→等完成→复位
切片机,microtome,property,status,设备运行状态,str,设备运行状态,读状态
切片机,microtome,property,fault,故障,bool,故障,读状态
切片机,microtome,property,idle,空闲,bool,空闲,读状态
切片机,microtome,property,device_ready,设备就绪,bool,设备就绪,读状态
切片机,microtome,property,running_completed,运行完成,bool,运行完成,读状态
切片机,microtome,property,fault_code,故障代码,int,故障代码,读状态
切片机,microtome,property,slicing_interval_time,切片间隔时间,float,切片间隔时间,读状态
压片机,tablet_press,action,initialize,初始化,,初始化触发 / 初始化完成,写触发→等完成→复位
压片机,tablet_press,action,set_mode,设置运行模式,mode:str,运行模式设置,写设定值
压片机,tablet_press,action,set_pressing_pressure,设置压制压力,pressing_pressure:float,压制压力设置,写设定值
压片机,tablet_press,action,set_pressing_time,设置压制时间,pressing_time:float,压制时间设置,写设定值
压片机,tablet_press,action,set_holding_time,设置保压时间,holding_time:float,保压时间设置,写设定值
压片机,tablet_press,action,set_depressurize_rate,设置泄压速率,depressurize_rate:float,泄压速率设置,写设定值
压片机,tablet_press,action,set_mold_temperature,设置压模温度,mold_temperature:float,压模温度设置,写设定值
压片机,tablet_press,action,set_sample_diameter,设置样品直径,sample_diameter:float,样品直径设置,写设定值
压片机,tablet_press,action,set_pressing_count,设置压制次数,pressing_count:int,压制次数设置,写设定值
压片机,tablet_press,action,start,启动,,启动触发 / 启动完成,写触发→等完成→复位
压片机,tablet_press,property,status,设备运行状态,str,设备运行状态,读状态
压片机,tablet_press,property,fault,故障,bool,故障,读状态
压片机,tablet_press,property,idle,空闲,bool,空闲,读状态
压片机,tablet_press,property,device_ready,设备就绪,bool,设备就绪,读状态
压片机,tablet_press,property,running_completed,运行完成,bool,运行完成,读状态
压片机,tablet_press,property,fault_code,故障代码,int,故障代码,读状态
压片机,tablet_press,property,current_pressure,实际压力监测,float,实际压力监测,读状态
镶嵌机,mounting_press,action,initialize,初始化,,初始化触发 / 初始化完成,写触发→等完成→复位
镶嵌机,mounting_press,action,set_mode,设置运行模式,mode:str,运行模式设置,写设定值
镶嵌机,mounting_press,action,set_heating_temperature,设置加热温度,heating_temperature:float,加热温度设置,写设定值
镶嵌机,mounting_press,action,set_heating_time,设置加热时间,heating_time:float,加热时间设置,写设定值
镶嵌机,mounting_press,action,set_cooling_time,设置冷却时间,cooling_time:float,冷却时间设置,写设定值
镶嵌机,mounting_press,action,set_pressure,设置压力,pressure:float,压力设置,写设定值
镶嵌机,mounting_press,action,set_holding_time,设置保温时间,holding_time:float,保温时间设置,写设定值
镶嵌机,mounting_press,action,start,启动,,启动触发 / 启动完成,写触发→等完成→复位
镶嵌机,mounting_press,property,status,设备运行状态,str,设备运行状态,读状态
镶嵌机,mounting_press,property,fault,故障,bool,故障,读状态
镶嵌机,mounting_press,property,idle,空闲,bool,空闲,读状态
镶嵌机,mounting_press,property,device_ready,设备就绪,bool,设备就绪,读状态
镶嵌机,mounting_press,property,running_completed,运行完成,bool,运行完成,读状态
镶嵌机,mounting_press,property,fault_code,故障代码,int,故障代码,读状态
等离子体表面处理机,plasma_surface_treater,action,initialize,初始化,,初始化触发 / 初始化完成,写触发→等完成→复位
等离子体表面处理机,plasma_surface_treater,action,set_mode,设置运行模式,mode:str,运行模式设置,写设定值
等离子体表面处理机,plasma_surface_treater,action,set_treatment_power,设置处理功率,treatment_power:float,处理功率设置,写设定值
等离子体表面处理机,plasma_surface_treater,action,set_treatment_time,设置处理时间,treatment_time:float,处理时间设置,写设定值
等离子体表面处理机,plasma_surface_treater,action,set_vacuum,设置真空度,vacuum:float,真空度设置,写设定值
等离子体表面处理机,plasma_surface_treater,action,set_gas_flow,设置气体流量,gas_flow:float,气体流量设置,写设定值
等离子体表面处理机,plasma_surface_treater,action,set_electrode_distance,设置电极距离,electrode_distance:float,电极距离设置,写设定值
等离子体表面处理机,plasma_surface_treater,action,set_plasma_density,设置等离子体密度,plasma_density:float,等离子体密度设置,写设定值
等离子体表面处理机,plasma_surface_treater,action,set_treatment_count,设置处理次数,treatment_count:int,处理次数设置,写设定值
等离子体表面处理机,plasma_surface_treater,action,start,启动,,启动触发 / 启动完成,写触发→等完成→复位
等离子体表面处理机,plasma_surface_treater,property,status,设备运行状态,str,设备运行状态,读状态
等离子体表面处理机,plasma_surface_treater,property,fault,故障,bool,故障,读状态
等离子体表面处理机,plasma_surface_treater,property,idle,空闲,bool,空闲,读状态
等离子体表面处理机,plasma_surface_treater,property,device_ready,设备就绪,bool,设备就绪,读状态
等离子体表面处理机,plasma_surface_treater,property,running_completed,运行完成,bool,运行完成,读状态
等离子体表面处理机,plasma_surface_treater,property,fault_code,故障代码,int,故障代码,读状态
等离子体表面处理机,plasma_surface_treater,property,sample_moving_speed,样品移动速度,float,样品移动速度,读状态
均胶机,spin_coater,action,initialize,初始化,,初始化触发 / 初始化完成,写触发→等完成→复位
均胶机,spin_coater,action,set_mode,设置运行模式,mode:str,运行模式设置,写设定值
均胶机,spin_coater,action,set_low_speed_time,设置低速时间,low_speed_time:float,低速时间设置,写设定值
均胶机,spin_coater,action,set_high_speed_time,设置高速时间,high_speed_time:float,高速时间设置,写设定值
均胶机,spin_coater,action,set_acceleration,设置加速度,acceleration:float,加速度设置,写设定值
均胶机,spin_coater,action,set_deceleration,设置减速度,deceleration:float,减速度设置,写设定值
均胶机,spin_coater,action,set_sample_size,设置样品尺寸,sample_size:int,样品尺寸设置,写设定值
均胶机,spin_coater,action,start,启动,,启动触发 / 启动完成,写触发→等完成→复位
